30	Sodium-ion batteries (SIBs) are promising for large-scale energy storage because of the low cost and earth abundance of sodium. Although tin monosulfide (SnS) has attracted broad interest in SIBs due to its layered structure and large capacity, the sluggish sodiation kinetics, substantial volumetric variation, and electrochemical dissolution of intermediate polysulfides during cycling hinder its practical implementation. Herein, we report a spatially confined synthesis of superlattice-like SnS/N-doped graphene (NG) hybrids composed of alternately stacked SnS and NG nanosheets as high-rate and long-life anode materials for SIBs. The density functional theory calculations reveal the enhanced densities of states (DOSs) near the Fermi level and increased interfacial conductivity for the SnS/NG heterostructured nanobelts. In SnS/NG hybrids, the SnS is sandwiched between the NG layers enabling enlarged SnS interlayer spacing and a strong built-in field between adjacent SnS and NG, which facilitates the Na-ion diffusion and sodiation/desodiation reactions with rapid kinetics. Moreover, the conductive NG layers not only improve the conductivity in the composite but also provide the 2D confined interspace to accommodate the volume variation of SnS and mitigate polysulfide effusion and shuttling during cycling to yield excellent cycling stability. Consequently, the superlattice-like SnS/NG hybrid shows a large capacity of 600 mA h g(-1) at 1600 mA g(-1), a high rate capability of 550 mA h g(-1) at 14 580 mA g(-1) and an excellent cycling stability with 0.004% decay per cycle for over 1200 cycles, outperforming the reported sulfides so far. The full cell with the SnS/NG anode and Na3V2(PO4)(3) cathode has a large energy density of 160 W h kg(-1) and good cycling stability, demonstrating promising applications in electrochemical energy storage.
31	Dynamic windows, which switch between transparent and opaque states as the temperature changes, can be applied in buildings to reduce building energy consumption. Poly(N-isopropylacrylamide) (PNIPAm) is the most studied thermochromic hydrogel for climate-resilient smart window applications. In addition to its poor mechanical properties and low reaction rate, the PNIPAm hydrogel must be sandwiched between two pieces of glass to form an interlayer in practical applications. Here, durable PU-PNIPAmn copolymers for smart windows were synthesized by reacting the synthesized poly-NIPAm diols with isocyanate (-NCO) monomer, which greatly improved the mechanical properties of the hydrogel and it was able to form a film alone. These temperature-sensitive films can switch between transparent (>80% transmittance) and opaque (<5% transmittance) states in less than 10 minutes, with no degradation in optical contrast, switching speed, or uniformity after at least 100 switching cycles.
32	Stevens-Johnson syndrome/toxic epidermal necrolysis (SJS/TEN) is a life-threatening, immunologically mediated, and usually drug-induced disease with a high burden to individuals, their families, and society with an annual incidence of 1 to 5 per 1,000,000. To effect significant reduction in short-and long-term morbidity and mortality, and advance clinical care and research, coordination of multiple medical, surgical, behavioral, and basic scientific disciplines is required. On March 2, 2017, an investigator-driven meeting was held immediately before the American Academy of Dermatology Annual meeting for the central purpose of assembling, for the first time in the United States, clinicians and scientists from multiple disciplines involved in SJS/TEN clinical care and basic science research. As a product of this meeting, this article summarizes the current state of knowledge and expert opinion related to SJS/TEN covering a broad spectrum of topics including epidemiology and pharmacogenomic networks; clinical management and complications; special populations such as pediatrics, the elderly, and pregnant women; regulatory issues and the electronic health record; new agents that cause SJS/TEN; pharmacogenomics and immunopathogenesis; and the patient perspective. Goals include the maintenance of a durable and productive multidisciplinary network that will significantly further scientific progress and translation into prevention, early diagnosis, and management of SJS/TEN. (C) 2017 American Academy of Allergy, Asthma & Immunology
33	The manipulation of stress in high-capacity microscale alloying anode materials, which undergo significant volumetric variation during cycling, is crucial prerequisite for improved their cycling capability. In this work, an innovative structural design strategy is proposed for scalable fabrication of a unique 3D highly porous micro structured germanium (Ge) featuring micro-nano hierarchical architecture as viable anode for high-performance lithium-ion batteries (LIBs). The resultant micro-sized Ge, consisting of interconnected nanoligaments and bicontinuous nanopores, is endowed with high activity, decreased Li+ diffusion distance and alleviated volume variation, appealing as an ideal platform for in-depth understanding the relationship between structural design and stress evolution. Such a micro-sized Ge being highly porous delivers a record high initial Coulombic efficiency of 92.5%, large volumetric capacity of 2,421 mAh cm(-3) at 1.2 mA cm(-2), exceptional rate capability (805.6 mAh g(-1) at 10 Ag-1) and cycling stability (over 90% capacity retention after 1000 cycles even at 5 A g(-1)), largely outperforming the reported Ge-based anodes for LIBs. Furthermore, its underlying Li storage mechanism and stress dispersion behavior are explicitly revealed by combined substantial in situ/ex situ experimental characterizations and theoretical computation. This work provides novel insights into the rational design of high-performance and durable alloying anodes toward high-energy LIBs.
34	Innovative cement-based premix products for surface coating of buildings that possess photocatalytic activity arouse great interest because of the results they can achieve in reducting air pollution and maintaining aesthetics. This photoactivity is induced by a photocatalyst, titanium dioxide, that can accelerate the oxidation processes of air pollutants, particularly nitrogen oxides and volatile organic compounds, which are mainly produced by incomplete combustion of fuel and are present in urban environments through the exhaust gases of motor vehicles. Surfaces that are coated with these products acquire a self-cleaning characteristic (maintenance of original color) because the decomposition of organic compounds significantly reduces the ability of atmospheric particles to adhere to treated surfaces, thus facilitating their removal and ensuring a more durable color. These products are particularly suited for use in highly congested areas (i.e., historical centers of cities, tunnels, roads), where air pollution reaches significant levels. This study describes the photocatalytic performances of a series of premix products containing mineral pigments. The tested products are based on hydraulic binders (natural hydraulic lime and cement), and the pigments are inorganic. A wide range of colors was chosen, and the performances of base products were investigated to provide a wider choice to the designers. After a brief introduction of the principles of photocatalysis, the results of a wide experimental work are described. Some consideration of methods of curing and natural exposure is also reported.
35	The optimization of charge transport with electron-hole separation directed toward specific redox reactions is a crucial mission for artificial photosynthesis. Bismuth vanadate (BiVO4, BVO) is a popular photoanode material for solar water splitting, but it faces tricky challenges in poor charge separation due to its modest charge transport properties. Here, a concept of the external electron transport layer (ETL) is first proposed and demonstrated its effectiveness in suppressing the charge recombination both in bulk and at surface. Specifically, a conformal carbon capsulation applied on BVO enables a remarkable increase in the charge separation efficiency, thanks to its critical roles in passivating surface charge-trapping sites and building external conductance channels. Through decorated with an oxygen evolution catalyst to accelerate surface charge transfer, the carbon-encased BVO (BVO@C) photoanode manifests durable water splitting over 120 h with a high current density of 5.9 mA cm(-2) at 1.23 V versus the reversible hydrogen electrode (RHE) under 1 sun irradiation (100 mW cm(-2), AM 1.5 G), which is an activity-stability trade-off record for single BVO light absorber. This work opens up a new avenue to steer charge separation via external ETL for solar fuel conversion.
36	How might we begin to explore the concept of the "sustainable city" in a world often characterized as dynamic, fluid, and contested? Debates about the sustainable city are too often dominated by a technological discourse conducted among professional experts, but this technocratic framing is open to challenge. For some critics, sustainability is a meaningless notion, yet for others its semantic pliability opens up discursive spaces through which to explore interconnections across time, space, and scale. Thus, while enacting sustainability in policy and practice is an arduous task, we can productively ask how cultural imaginations might be stirred and shaken to make sustainability accessible to a wider public who might join the conversation. What role, we ask, can and should the arts play in wider debates about sustainability in the city today? We explore a coproduced artwork in the northeast of England in order to explain how practice-led research methods were put into dialogue with the social sciences to activate new perspectives on the politics, aesthetics, and practices of sustainability. The case is presented to argue that creative material experimentations can be used as an active research inquiry through which ideas can be tested without knowing predefined means or ends. The case shows how such creativity acts as a catalyst to engage a heterogeneous mix of actors in the redefinition of urban spaces, juxtaposing past and present, with the ephemeral and the (seemingly) durable.
37	Vacuum insulation panels (VIPs) are regarded as the most promising high-performance thermal insulation products on the market today. A high and stable vacuum state within VIP enclosure provides a durable service life for VIP. In this paper, multiple core material layers (CMLs) with thickness of 0.5 mm, 1 mm, 3 mm, and 7 mm were formed as the core of glassfiber VIPs. The microstructure of the core materials and thermal conductivity of as-prepared VIPs was investigated. The porosity of the core materials was about 90% while the mean pore diameter was about 10 similar to 25 mu m. At adopted pressure holding time of extraction process of 1805, the initial total thermal conductivity of VIPs was lower than 4 mW/(m K) and slightly increased with total thickness of core material, but increased greatly with CMLs thickness. Mass transfer characteristics within core material during extraction process was analyzed based on the interlayer-microstructure model. Residual gases within VIPs were mainly extracted from the connected gas flow channel built by glass fibers. The optimum pressure holding time for VIPs with 0.5 mm-thickness, 1 mm-thickness, 3 mm-thickness, and 7 mm-thickness CMLs was 300s, 240s, 240s, and 180s, respectively. (C) 2013 Elsevier B.V. All rights reserved.
38	Carbon-based aerogels (CA) with durable piezoresistive properties possess great promise for applications in wearable electronics. However, it is still a great challenge to fabricate high performance aerogel sensors due to the limits of mechanical properties. We recently developed a novel strategy to build aerogel/foam hybrid structure that can effectively enhance the mechanical properties of aerogel-based sensors. Herein, CA/ polyurethane foam (PUF) composite was fabricated via in situ unidirectional freeze-drying process starting from a carbon nanotubes (CNTs)/graphene oxide (GO) aqueous dispersion stabilized with chitosan (CS) which was filled into the porosity of an open cell PUF. The resulting composite shows a microscopic ani-sotropy in the CA with electrical conductivity as high as 10.54 S m(-1). The piezoresistive sensitivity of the resulting composite can be simply modulated over a wide range from 1.1 to 3.6 by adequately selecting its initial pre-strain. The CA/PUF composite exhibits excellent compressible resilience at the strain of 50% for at least 100 cycles. In addition, the sensor was successfully applied for detecting various human motions. These unique properties make the realized composite a promising candidate for effective flexible piezo-resistive strain sensors in wearable applications.(c) 2021 Elsevier B.V. All rights reserved.
39	Robust underwater oil-repellent materials combining high mechanical strength and durability with superwettability and low oil adhesion are needed to build oil-repellent devices able to work in water, to manipulate droplet behavior, etc. However, combining all of these properties within a single, durable material remains a challenge. Herein, we fabricate a robust underwater oil-resistant material (Al2O3) with all of the above properties by gel casting. The micro/nanoceramic particles distributed on the surface endow the material with excellent underwater superoleophobicity (similar to 160 degrees) and low oil adhesion (<4 mu N). In addition, the substrate exhibits typical ceramic characteristics such as good antiacid/alkali properties, high salt resistance, and high load tolerance. These excellent properties make the material not only applicable to various liquid environments but also resistant to the impact of particles and other physical damage. More importantly, the substrate could still exhibit underwater superoleophobicity after being worn under specific conditions, as wear will create new surfaces with similar particle size distribution. This approach is easily scalable for mass production, which could open a pathway for the fabrication of practical underwater long-lasting functional interfacial materials.
40	The evaluation of asphalt mixture fatigue performance holds increasing significance in the context of asphalt concrete pavement and various polymer modifiers. This study focuses on assessing the fatigue and reflection crack performance of two asphalt types: a conventional 10 mm SMA mixture with a fixed PG grade (PG 76-22) and a modified asphalt employing SBS, available in multiple grades (ranging from PG 76-22 to PG 82-22). Additionally, this study in-corporates crumb rubber powder (CRP-6%) and epoxy resin (ER-4%) into the conventional SBS-modified SMA binder, reducing conventional asphalt binder consumption and promoting the utilization of recycled waste materials. To achieve this goal, comprehensive evaluations of fatigue cracking performance were conducted on SMA mixtures through multiple stressed creep and recovery tests, Texas overlay tests, and direct tensile cyclic fatigue tests. The results reveal that the modified binder exhibited superior strain recovery and a reduced strain rate in comparison to the reference binder under creep loads at MSCR levels of 0.1 and 3.2 KPa. The findings also indicate a 19.5% load reduction in the modified asphalt mixture with PG 72-22 binders, epoxy, and CRP after 1000 cycles, compared to 39.8% for the conventional mixture with a PG 76-22 binder. Moreover, the modified mixture demonstrated significant improvements, with 3.7 times more repetitions and 3.9 times more interactions to failure at strain levels of 330 and 360, respectively. Importantly, the research highlights the superior fatigue crack resistance performance of the PG 76-28 grade mixture compared to PG 76-22, positioning it as an optimal choice for aged concrete overlay applications. In conclusion, this study contributes to the development of more durable and reliable polymer-modified SMA mixtures enhanced with epoxy and crumb rubber, facilitating the advancement of sustainable road infrastructure.
41	Solar radiation can be used to activate photocatalyst for direct functional photocatalytic applications. In the present research, solar photocatalytic asphalt was developed for removal of vehicular nitrogen oxides (NOx) to mitigate the roadside air pollution problem. Visible-light activated photocatalytic asphalt was fabricated by embedding carbon-modified titanium dioxide (C-TiO2) onto asphalt surface under proper heat treatment. Material characterizations were conducted to study the surface and light absorption properties. Chamber tests of NOx removal were conducted under the conditions that simulated the ambient environment under sunlight. The experimental results show that NOx, removal by C-TiO2 photocatalytic asphalt is viable, and is better than the more commonly used P25. The parametric analysis also reveals that the material fabrication process can be optimized to make photocatalytic asphalt that is highly effective, durable and cost-effective. Field tests were carried out to reveal the feasibility and evaluate the durability of the photocatalytic coating. This study demonstrates successful use of solar radiation via photocatalysis for functional application that can solve environmental problems.
42	The current COVID-19 vaccination program requires frequent booster vaccination to maintain sufficient neutralization levels against immune evasive SARS-CoV-2 variants. However, prior studies found more potent and durable immune response in convalescing individuals, raising the possibility of less frequent booster vaccination for them. Here, we conducted a longitudinal immunological study based on two prospective cohorts of booster vaccinated convalescing COVID-19 patients or healthcare workers (HCW) without COVID-19 history in Xiangyang, China. Comparing to 1-month post-boosting, pseudovirus neutralization titers (pVNT50) of ancestral Wuhan-Hu-1 and circulating omicron sub-variants BA.5, BF.7, BA.4.6, BA.2.75, and BA.2.75.2 spikes were stable or even increased in convalescing samples at 6-month post-boosting, when HCW samples showed substantial drop of neutralization titers across the spectrum. Variant-to-Wuhan-Hu-1 pVNT50 ratios showed no significant variation during the 17 months from pre-vaccination to 6-month post-boosting in convalescing individuals, indicating that the high durability of hybrid immunity was likely sustained by continuously improving neutralization potency that compensated immune decay. Our data provide mechanistic insight into prior epidemiological findings that vaccine-elicited humoral immune response was more durable in convalescing individuals than those without SARS-CoV-2 infection, and suggest further research into potential extension of boosting intervals for convalescing individuals.
43	This paper presents a review of harvesting green energy from road23. There are three forms of green energy exist in road: light, thermal and mechanical energy. Photovoltaic technology, thermoelectric technology, directly heat transferring and piezoelectric technology are discussed in this paper, as well as the cases studied in Europe, USA, Japan, Israel and China. Solar panels installed along road are current available to harvest light energy from the roadside land. Alternatively, the solar panels can be installed on the road instead of pavement structures, such as the Solar Roadway (TM). This technology is rather conceptual at this moment, and the main challenge is to design and build durable materials and structures that can withstand traffic at a reasonable maintenance and replacement cost. Thermoelectric generators can potentially be embedded in pavements, and generate electric power from the temperature gradient existing in pavements. However, instrument capable of efficiently generate electricity from the relatively small temperature gradient in pavement is still under development. Directly heat transfer solution is to have fluid flow through pavement, and the fluid is heated (in summer) by the pavement. An extra benefit in addition to energy collection is that this method can reduce pavement temperature as well as the associated negative effects on pavement performance and the environment. However how the heated fluid can be utilized was not clear. Electricity can be generated by piezoelectric ceramic generators embedded in pavement, as a result of the compressive stress and deformation induced by moving vehicles. Trials have been reported in Israel and China, and it was estimated that one lane-mile of highway can potentially general electricity of 200 kW.
44	Most self-proclaimed sustainable neighborhoods cover various concepts pertaining to the economic, social, environmental, and institutional pillars of sustainability. Depending on the developers' motivations, these concepts can be integrated unevenly. This study develops a framework to characterise the gap between what is advocated as necessary for sustainable neighborhoods and what is marketed as sustainable neighborhoods. A framework based on a sustainable neighborhood typology is developed using the Canadian province of Quebec as a case study. This is based on the main concepts underlying the four pillars of sustainability, but from a practical perspective. An analysis of sustainable initiatives (n = 29) shows a clear prioritisation of urban morphology on individual livability at the expense of participatory governance and sustainability awareness, especially for large projects promoted by private developers. A co-occurrence analysis suggests that smaller projects manage to integrate more sustainability aspects. The framework can be used to identify similarities and differences between development types for developing practical policy measures. This research highlights the importance involving public and private stakeholders at the early planning stage, in order to design more integrated projects. Policy relevance A gap is revealed between what is defined as urban sustainability and what is actually delivered by developers. Citizen participation is generally beneficial, but often lacking. There is scope for policymakers to provide compelling encouragement to build citizen involvement into the planning processes, particularly for larger neighborhood developments. From the example of the province of Quebec, this can take several forms. In some cases, more incentives from the public sector to involve citizens at the early stage of planning is favorable. This can allow stakeholders to outline the development strategy in neighborhoods. In other cases, municipalities can involve residents through a charter or regular local meetings. This requires more systemic municipal approaches to urban sustainability. Evidence suggests that local relocation of food and/or energy production can lead to successful cases of citizen participation and social solidarity.
45	A mid-century net zero target creates a challenge for reducing the emissions of emissions-intensive, trade-exposed sectors with high cost mitigation options. These sectors include aluminium, cement, chemicals, iron and steel, lime, pulp and paper and petroleum refining. Available studies agree that decarbonization of these sectors is possible by mid-century if more ambitious policies are implemented soon. Existing carbon pricing policies have had limited impact on the emissions of these sectors because their marginal abatement costs almost always exceed the tax rate or allowance price. But emissions trading systems with free allowance allocations to emissions-intensive, trade-exposed sectors have minimized the adverse economic impacts and associated leakage. Internationally coordinated policies are unlikely, so implementing more ambitious policies creates a risk of leakage. This paper presents policy packages a country can implement to accelerate emission reduction by these sectors with minimal risk of leakage. To comply with international trade law the policy packages differ for producers whose goods compete with imports in the domestic market and producers whose goods are exported. Carbon pricing is a critical component of each package due its ability to minimize the risk of adverse economic impacts on domestic industry, support innovation and generate revenue. The revenue can be used to assist groups adversely impacted by the domestic price and production changes due to carbon pricing and to build public support for the policies.
46	There is wide agreement on the benefits of integrated care; yet funding barriers persist. We suggest that funding models could currently hinder quality of care and that identifying values is necessary to designing adequate funding models. Yet it is currently unclear what are these values that ought to shape healthcare policy decisions. To fill in this gap, we conducted semi-structure interviews with fourteen health policy officials, managers, and researchers to elicit and explore how they conceptualize the values and guiding principles underlying these funding policies. Our findings suggest that values guide population-based integrated funding models, namely: accountability & integrity, transparency, equity, and innovation. Overall, funding mechanisms could incentivize integrated population-based care when the following conditions are met: a) there is transparent governance, with a whole-system approach, political will, and engagement and collaboration across health system partners, organizations and institutions, b) regulatory and evaluative frameworks support accountability including in decision-making, in outcomes and quality of care, as well as financial accountability; c) funding is equitable with a fair distribution of resources and supports accessibility to services; and d) funding mechanisms design and implementation include innovation enabling change, which are continuously evaluated. These values and guiding principles could be used in the development of funding models and future studies need to evaluate the effect of these values on decisions made by policy makers with respect to funding allocations and investments.
47	The use of plastics is common across all aspects of human life owing to its durable and versatile nature. The gen-eration and utilization of plastics are directly related to the anthropogenic activities. The extensive use of plastics and adoption of inappropriate waste-management frameworks has resulted in their release into the environ-ment, where they may persist. Different environmental factors, such as, photochemical, thermo-oxidation, and biological degradation, can lead to the degradation of plastics into micro-(MPs) and nano-plastics (NPs). The be-haviour and concentration of MPs in the terrestrial environment can depend on their size, density, and local at-mospheric conditions. Microplastics and nanoplastics may enter the food web, carrying various organic pollutants, which bio-accumulate at different trophic levels, prompting organism health concerns. Microplastics being airborne identifies as new exposure route. Dietary and airborne exposure to MPs has led researchers to stress the importance of evaluating their toxicological potential. The primary goal of this paper is to explore the environmental fate of MPs from sources to sink in the terrestrial environment, as well as detail their potential impacts on human health. Additionally, this review article focuses on the presence of airborne microplastics, de-tailed sample pre-processing methods, and outlines analytical methods for their characterization . (c) 2021 Elsevier B.V. All rights reserved.
48	Metal telluride (MTe)-based nanomaterials have emerged as a potential alternative for efficient, highly conductive, robust, and durable electrodes in energy storage/conversion applications. Significant progress in the material development of MTe-based electrodes is well-sought, from the synthesis of its nanostructures, integration of MTes with supporting materials, synthesis of their hybrid morphologies, and their implications in energy storage/conversion systems. Herein, an extensive exploration of the recent advancements and progress in MTes-based nanomaterials is reviewed. This review emphasizes elucidating the fundamental properties of MTes and providing a systematic compilation of its wet and dry synthesis methods. The applications of MTes are extensively summarized and discussed, particularly, in energy storage and conversion systems including batteries (Li-ion, Zn-ion, Li-S, Na-ion, K-ion), supercapacitor, hydrogen evolution reaction (HER), oxygen evolution reaction (OER), oxygen reduction reaction (ORR), and CO2 reduction. The review also emphasizes the future prospects and urgent challenges to be addressed in the development of MTes, providing knowledge for researchers in utilizing MTes in energy storage and conversion technologies. This review highlights the recent advancements in metal telluride synthesis routes, emphasizing their distinctive advantages in energy storage conversion systems. Further, it addresses future challenges, potential research directions, and the promising opportunities presented by metal telluride. image
49	Amplification of and oncogenic mutations in ERBB2, the gene encoding the HER2 receptor tyrosine kinase, promote receptor hyperactivation and tumor growth. Here we demonstrate that HER2 ubiquitination and internalization, rather than its overexpression, are key mechanisms underlying endocytosis and consequent efficacy of the anti-HER2 antibody-drug conjugates (ADC) ado-trastuzumab emtansine (T-DM1) and trastuzumab deruxtecan (T-DXd) in lung cancer cell lines and patient-derived xenograft models. These data translated into a 51% response rate in a clinical trial of T-DM1 in 49 patients with ERBB2-amplified or -mutant lung cancers. We show that cotreatment with irreversible pan-HER inhibitors enhances receptor ubiquitination and consequent ADC internalization and efficacy. We also demonstrate that ADC switching to T-DXd, which harbors a different cytotoxic payload, achieves durable responses in a patient with lung cancer and corresponding xenograft model developing resistance to T-DM1. Our findings may help guide future clinical trials and expand the field of ADC as cancer therapy. SIGNIFICANCE: T-DM1 is clinically effective in lung cancers with amplification of or mutations in ERBB2. This activity is enhanced by cotreatment with irreversible pan-HER inhibitors, or ADC switching to T-DXd. These results may help address unmet needs of patients with HER2-activated tumors and no approved targeted therapy.
50	We report the results of a project aimed to introduce proton exchange membrane (PEM) hydrogen fuel cell technology into aviation ground support equipment (GSE) and rental construction equipment. The purpose of the project was to design, build, field-test and then commercialize fuel cell equipment that is superior to its diesel counterpart. The commercializing of this hydrogen-based technology will help to start the process of displacing diesel fuel use in aviation GSE and in mobile construction equipment. We describe a hydrogen fuel cell mobile lighting tower (H2LT) that combines hydrogen stored as a high pressure gas, PEM fuel cell technology, and advanced lighting into a single unit with uses in aviation and construction. We assembled a project team of 15 institutional partners combining new technology expertise (hydrogen, fuel cells), equipment mass manufacturing capability (mobile light towers, lighting) and influential end-users to field test the H2LT in real-world use in diverse environments. Seed funding provided by Boeing enabled additional funding from the U.S. Department of Energy (DOE) and a preponderance of in-kind contributions from the industrial partners. Prototype units were constructed and field tested in the entertainment industry, at the San Francisco International Airport, at the NASA Kennedy Space Center, with the California Department of Transportation (Caltrans), and with the Connecticut Department of Transportation. The goals of these approximately year-long field tests were to assess operation of the H2LT technology in a wide variety of potentially corrosive environments (cold, wet, hot, humid, salty air) performing a wide variety of tasks, to reduce diesel emissions at these locations, and to help promote hydrogen PEM technology in new influential markets. The H2LT proved to be exceptionally durable in these diverse environments, demonstrating the compatibility of PEM fuel cells and high-pressure hydrogen storage with the construction equipment application. Results from the field tests are discussed, including system performance (efficiency, duration, durability) and the efficacy of refueling the system by different methods (H-2 stations, mobile refueling). The H2LT system is compared directly to a comparable diesel-fueled light tower with regard to size, performance and emissions savings. Overall, end users were pleased with the performance of the H2LT, noting the lack of emissions and exceptionally low noise level. Recommendations for improvement were also collected and will be discussed. Two types of lighting used on the H2LT (plasma, LED) were characterized by U.C. Davis in collaboration with Caltrans. LED lighting was found to be the most energy efficient and robust lighting technology for the highly mobile H2LT application. The technical "lessons-learned" are reviewed, along with the plans for commercialization of the H2LT technology by Multiquip Inc. Finally, the benefits to the industrial participants of the project organization are described. Copyright (C) 2014, Hydrogen Energy Publications, LLC. Published by Elsevier Ltd. All rights reserved.
